Material Name, Length, Width, Thickness,Max Displacement,Natural Frequency,Max Strain
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.0035183673469387756,2.1152927112255674e-7,13768.794578259622,0.0004595973947363453
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.0035183673469387756,2.7498805245932376e-7,12076.031701053746,0.0005974766131572488
Brass,0.0011020408163265306,0.0011020408163265306,0.0035183673469387756,5.635348224187006e-9,83945.77473128197,1.224412748421866e-5
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.003617142857142857,1.946691578164997e-7,14352.358707171248,0.00043483922711893636
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.003617142857142857,2.5306990516144967e-7,12587.851300095608,0.0005652909952546172
Brass,0.0011020408163265306,0.0011020408163265306,0.003617142857142857,5.186187160769799e-9,87491.65864686118,1.1584565536617058e-5
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.003715918367346939,1.7955427788746585e-7,14943.924862782787,0.0004120290388296654
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.003715918367346939,2.334205612537056e-7,13106.689140825341,0.0005356377504785651
Brass,0.0011020408163265306,0.0011020408163265306,0.003715918367346939,4.783519441484003e-9,91085.3466038938,1.0976897575968355e-5
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.00381469387755102,1.659645338533372e-7,15543.385104879839,0.00039096770646230043
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.00381469387755102,2.1575389400933835e-7,13632.450553412293,0.0005082580184009906
Brass,0.0011020408163265306,0.0011020408163265306,0.00381469387755102,4.421481663326623e-9,94726.16145640738,1.0415819000242187e-5
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.003913469387755102,1.5371231422264025e-7,16150.635703537262,0.0003714809144525055
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.003913469387755102,1.9982600848943235e-7,14165.044560693777,0.00048292518878825715
Brass,0.0011020408163265306,0.0011020408163265306,0.003913469387755102,4.095075847521463e-9,98413.45209326003,9.896686080636591e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.0040122448979591835,1.4263703430446835e-7,16765.5768717782,0.000353415536591735
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.0040122448979591835,1.8542814459580886e-7,14704.383643701527,0.00045944019756925553
Brass,0.0011020408163265306,0.0011020408163265306,0.0040122448979591835,3.800024007542082e-9,102146.59179129239,9.41541956642384e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.004111020408163265,1.3260070080597968e-7,17388.11252141983,0.000336636618659329
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.004111020408163265,1.7238091104777362e-7,15250.383527524227,0.0004376276042571277
Brass,0.0011020408163265306,0.0011020408163265306,0.004111020408163265,3.5326499906184655e-9,105924.97671109304,8.968424303343364e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.004209795918367347,1.234842891880114e-7,18018.15003958213,0.0003210248506973885
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.004209795918367347,1.6052957594441483e-7,15802.962985292776,0.00041733230590660503
Brass,0.0011020408163265306,0.0011020408163265306,0.004209795918367347,3.289782970956802e-9,109748.02451986818,8.552521895884643e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.004308571428571429,1.1518476999516223e-7,18655.600083664078,0.000306474440181984
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.004308571428571429,1.4974020099371092e-7,16362.043658362465,0.0003984167722365793
Brass,0.0011020408163265306,0.0011020408163265306,0.004308571428571429,3.0686782315163486e-9,113615.17312792061,8.164894049292399e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.00440734693877551,1.0761265624293912e-7,19300.376392869934,0.00029289131503833113
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.00440734693877551,1.3989645311582085e-7,16927.54989101065,0.0003807587095498305
Brass,0.0011020408163265306,0.0011020408163265306,0.00440734693877551,2.866951826653956e-9,117525.87952695462,7.803034698488997e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.004506122448979592,1.0068997135698125e-7,19952.395614606514,0.0002801915993069577
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.004506122448979592,1.3089696276407563e-7,17499.408578177045,0.00036424907909904505
Brass,0.0011020408163265306,0.0011020408163265306,0.004506122448979592,2.6825264482061128e-9,121479.61871988373,7.464709400316765e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.004604897959183674,9.434855824596654e-8,20611.577144275565,0.0002683003151873392
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.004604897959183674,1.226531257197565e-7,18077.54902495236,0.00034879040974354094
Brass,0.0011020408163265306,0.0011020408163265306,0.004604897959183674,2.5135863793195755e-9,125475.88273306953,7.147920756392434e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.0047036734693877555,8.852866641021601e-8,21277.84297716104,0.00025715027383670336
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.0047036734693877555,1.1508726633328083e-7,18661.902816674843,0.0003342953559877144
Brass,0.0011020408163265306,0.0011020408163265306,0.0047036734693877555,2.3585398551132546e-9,129514.1797029975,6.850878864330927e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.004802448979591836,8.317776669374548e-8,21951.117571261595,0.0002466811241924478
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.004802448979591836,1.0813109670186912e-7,19252.403698626422,0.0003206854614501821
Brass,0.0011020408163265306,0.0011020408163265306,0.004802448979591836,2.2159874877316227e-9,133594.03303032156,6.571975978661848e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.004901224489795918,7.824955323463229e-8,22631.32772004986,0.000236838534603044
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.004901224489795918,1.0172441920502197e-7,19848.987464435195,0.00030789009498395723
Brass,0.0011020408163265306,0.0011020408163265306,0.004901224489795918,2.0846956783387958e-9,137714.98059501412,6.309764709717699e-6
Digital ABS,0.0011020408163265306,0.0011020408163265306,0.005,7.370309999777617e-8,23318.402434253203,0.00022757348649004707
Rigid Opeque,0.0011020408163265306,0.0011020408163265306,0.005,9.581402999710903e-8,20451.591852390324,0.00029584553243706117
Brass,0.0011020408163265306,0.0011020408163265306,0.005,1.963574147170852e-9,141876.57402705593,6.062939206992304e-6
Brass,0.0017040816326530613,0.0017040816326530613,0.0003575510204081633,1.2837770688526253e-5,1767.17895804107,0.001185517879524474
Brass,0.0017040816326530613,0.0017040816326530613,0.0004563265306122449,6.17558158801702e-6,2547.296533648211,0.0007278368759469647
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0005551020408163266,0.00012878279120098106,558.3453348234971,0.01846337668392566
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0005551020408163266,0.00016741762856127535,489.70125344961633,0.024002389689103357
Brass,0.0017040816326530613,0.0017040816326530613,0.0005551020408163266,3.4307406720138377e-6,3416.784922182904,0.000491859640108291
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0006538775510204082,7.879292155958933e-5,713.7955012704749,0.013306508135647693
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0006538775510204082,0.00010243079802746612,626.0400685345508,0.017298460576342004
Brass,0.0017040816326530613,0.0017040816326530613,0.0006538775510204082,2.0990289235526697e-6,4367.124571876114,0.0003544829268335992
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0007526530612244898,5.1664492720273746e-5,881.4687586646495,0.010043092769693547
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0007526530612244898,6.716384053635588e-5,773.0992435554433,0.013056020600601612
Brass,0.0017040816326530613,0.0017040816326530613,0.0007526530612244898,1.3763362547509943e-6,5391.8248283577395,0.0002675468578312901
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0008514285714285714,3.568881991870535e-5,1060.528922703419,0.007848034076167411
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0008514285714285714,4.639546589431695e-5,930.1453963640784,0.010202444299017635
Brass,0.0017040816326530613,0.0017040816326530613,0.0008514285714285714,9.507486770856754e-7,6485.724470983499,0.0002090713011143502
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0009502040816326531,2.567594003164497e-5,1250.2908054104896,0.006301206564501713
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0009502040816326531,3.337872204113846e-5,1096.5775773511143,0.008191568533852226
Brass,0.0017040816326530613,0.0017040816326530613,0.0009502040816326531,6.840078029337448e-7,7644.589953103666,0.00016786432951254934
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0010489795918367348,1.9084293679108076e-5,1450.1795344953855,0.005170393566660863
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0010489795918367348,2.4809581782840503e-5,1271.8915901641124,0.006721511636659122
Brass,0.0017040816326530613,0.0017040816326530613,0.0010489795918367348,5.084075085028772e-7,8864.865729058172,0.00013773980611517226
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0011477551020408164,1.4568998296059577e-5,1659.703752292001,0.0043187632483433405
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0011477551020408164,1.8939697784877452e-5,1455.6564856216664,0.005614392222846343
Brass,0.0017040816326530613,0.0017040816326530613,0.0011477551020408164,3.881206220238413e-7,10143.509728957106,0.00011505259622235515
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.001246530612244898,1.1372834620856795e-5,1878.437137381402,0.0036614418796071632
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.001246530612244898,1.4784685007113837e-5,1647.4983551044982,0.004759874443489313
Brass,0.0017040816326530613,0.0017040816326530613,0.001246530612244898,3.029750818789414e-7,11477.879899208649,9.754170268461988e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0013453061224489797,9.04720421535785e-6,2106.0051924900804,0.003143518239299696
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0013453061224489797,1.1761365479965202e-5,1847.0887427756686,0.004086573711089605
Brass,0.0017040816326530613,0.0017040816326530613,0.0013453061224489797,2.410203664898017e-7,12865.653060619396,8.374431482570675e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0014440816326530613,7.314804059404293e-6,2342.075512113966,0.002728191892172068
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0014440816326530613,9.509245277225583e-6,2054.136109722171,0.0035466494598236885
Brass,0.0017040816326530613,0.0017040816326530613,0.0014440816326530613,1.9486920246580823e-7,14304.765123917537,7.268008464529551e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.001542857142857143,5.997924074855586e-6,2586.3504328584963,0.0023900509099890675
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.001542857142857143,7.797301297312263e-6,2268.37938787675,0.003107066182985788
Brass,0.0017040816326530613,0.0017040816326530613,0.001542857142857143,1.5978743888925775e-7,15793.36593191837,6.367204868816016e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0016416326530612245,4.979094226284486e-6,2838.561364862113,0.002111090247612379
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0016416326530612245,6.4728224941698315e-6,2489.5830083474225,0.0027444173218960925
Brass,0.0017040816326530613,0.0017040816326530613,0.0016416326530612245,1.3264570076367888e-7,17329.78442288633,5.6240559536242186e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0017404081632653062,4.178545507310151e-6,3098.4643398717226,0.0018782643711470909
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0017404081632653062,5.432109159503197e-6,2717.5329968213546,0.002441743682491218
Brass,0.0017040816326530613,0.0017040816326530613,0.0017404081632653062,1.1131895763471213e-7,18912.501264841634,5.0038088993580704e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0018391836734693878,3.5408158664035627e-6,3365.836459394247,0.0016819338773137252
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0018391836734693878,4.6030606263246314e-6,2952.033858387703,0.002186514040507843
Brass,0.0017040816326530613,0.0017040816326530613,0.0018391836734693878,9.432970989847772e-8,20540.127017722767,4.480784675102978e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0019379591836734694,3.026529799994256e-6,3640.47302158525,0.001514851470533035
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0019379591836734694,3.934488739992533e-6,3192.906057652235,0.0019693069116929456
Brass,0.0017040816326530613,0.0017040816326530613,0.0019379591836734694,8.062899972053351e-8,22211.38446469772,4.0356767276664396e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.002036734693877551,2.607207692838273e-6,3922.185168650531,0.0013714834228030106
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.002036734693877551,3.3893700006897547e-6,3439.983955372041,0.0017829284496439137
Brass,0.0017040816326530613,0.0017040816326530613,0.002036734693877551,6.945813337204619e-8,23925.094141233978,3.6537433807161985e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.002135510204081633,2.2619043733086965e-6,4210.797939419969,0.0012475454129794626
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.002135510204081633,2.9404756853013055e-6,3693.1141004497977,0.0016218090368733014
Brass,0.0017040816326530613,0.0017040816326530613,0.002135510204081633,6.02591332507076e-8,25680.162353726006,3.3235713306072076e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0022342857142857143,1.9749824804730214e-6,4506.148641539308,0.001139678692260081
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0022342857142857143,2.567477224614928e-6,3952.1538022515256,0.0014815822999381051
Brass,0.0017040816326530613,0.0017040816326530613,0.0022342857142857143,5.261542093539846e-8,27475.571162306,3.036212964785726e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.002333061224489796,1.7346072083057685e-6,4808.0854788251645,0.0010452201054131295
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.002333061224489796,2.254989370797499e-6,4216.969926717287,0.0013587861370370684
Brass,0.0017040816326530613,0.0017040816326530613,0.002333061224489796,4.621171751680968e-8,29310.369931984093,2.784573707693669e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0024318367346938775,1.5317097999134496e-6,5116.466384539865,0.0009620361197741022
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0024318367346938775,1.9912227398874844e-6,4487.437873075532,0.0012506469557063329
Brass,0.0017040816326530613,0.0017040816326530613,0.0024318367346938775,4.080643129976842e-8,31183.66814964904,2.5629698805658838e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0025306122448979593,1.3592617615704582e-6,5431.158022484684,0.0008884012832983009
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0025306122448979593,1.767040290041596e-6,4763.4406977438975,0.0011549216682877912
Brass,0.0017040816326530613,0.0017040816326530613,0.0025306122448979593,3.621232300165235e-8,33094.629272869264,2.36680491833382e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0026293877551020407,1.2117588133504713e-6,5752.034926089161,0.0008229080214520054
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0026293877551020407,1.5752864573556127e-6,5044.868359260614,0.0010697804278876073
Brass,0.0017040816326530613,0.0017040816326530613,0.0026293877551020407,3.228275828369544e-8,35042.46542727138,2.1923290718881426e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0027281632653061226,1.0848487811056267e-6,6078.978751907657,0.00076439886706427
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0027281632653061226,1.4103034154373147e-6,5331.617063557646,0.000993718527183551
Brass,0.0017040816326530613,0.0017040816326530613,0.0027281632653061226,2.8901794848058595e-8,37026.43280755224,2.036458870835833e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.002826938775510204,9.750597915725188e-7,6411.877628683563,0.0007119149665569908
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.002826938775510204,1.2675777290442744e-6,5623.5886930522565,0.0009254894565240881
Brass,0.0017040816326530613,0.0017040816326530613,0.002826938775510204,2.5976941589880824e-8,39045.8276663497,1.8966399458835124e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.002925714285714286,8.795993504943301e-7,6750.625586800742,0.0006646565435967397
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.002925714285714286,1.143479155642629e-6,5920.690306242811,0.0008640535066757616
Brass,0.0017040816326530613,0.0017040816326530613,0.002925714285714286,2.3433806059792755e-8,41099.98279767163,1.7707417053303728e-5
Digital ABS,0.0017040816326530613,0.0017040816326530613,0.0030244897959183672,7.962041675904385e-7,7095.12205578915,0.0006219522490094567
Rigid Opeque,0.0017040816326530613,0.0017040816326530613,0.0030244897959183672,1.03506541786757e-6,6222.83369699205,0.0008085379237122936
